/inm X,/inm Y,/inp X,/inp Y,/pout2 X,/pout2 Y,/pout1 X,/pout1 Y,/CLK X,/CLK Y,/M0/S X,/M0/S Y
1.551549674621297e-08,3.9,1.551549674621297e-08,4,1.551549674621297e-08,4.452427353574624e-08,1.551549674621297e-08,-3.927937137001428e-06,1.551549674621297e-08,5,1.551549674621297e-08,1.930195242007631e-07
1.623549674621297e-08,3.9,1.623549674621297e-08,4,1.623549674621297e-08,4.025080299281738e-09,1.623549674621297e-08,2.218236874812074e-06,1.623549674621297e-08,5,1.623549674621297e-08,-1.899052764751153e-07
1.695549674621297e-08,3.9,1.695549674621297e-08,4,1.695549674621297e-08,-2.565504779116431e-08,1.695549674621297e-08,-7.603949267476048e-07,1.695549674621297e-08,5,1.695549674621297e-08,1.899077899194503e-07
1.747774837310648e-08,3.9,1.747774837310648e-08,4,1.747774837310648e-08,2.714505628004347e-08,1.747774837310648e-08,-9.665959147757064e-08,1.747774837310648e-08,5,1.747774837310648e-08,-1.891757097273863e-07
1.8e-08,3.9,1.8e-08,4,1.8e-08,-2.364846563559838e-08,1.8e-08,2.95105944005005e-07,1.8e-08,5,1.8e-08,1.88011893423832e-07
1.80340630590334e-08,3.9,1.80340630590334e-08,4,1.80340630590334e-08,-0.03576713875095737,1.80340630590334e-08,-0.0351039808417795,1.80340630590334e-08,4.659369409665997,1.80340630590334e-08,2.814385061218814e-06
1.808667122472583e-08,3.9,1.808667122472583e-08,4,1.808667122472583e-08,-0.07421697968773797,1.808667122472583e-08,-0.07295335480648443,1.808667122472583e-08,4.13328775274169,1.808667122472583e-08,5.708239100504336e-06
1.813674148547066e-08,3.9,1.813674148547066e-08,4,1.813674148547066e-08,-0.09704868995574356,1.813674148547066e-08,-0.09542431673810814,1.813674148547066e-08,3.632585145293437,1.813674148547066e-08,1.247608925895019e-05
1.818429231269606e-08,3.9,1.818429231269606e-08,4,1.818429231269606e-08,-0.08962498090843685,1.818429231269606e-08,-0.0871402294655045,1.818429231269606e-08,3.15707687303944,1.818429231269606e-08,2.420101726022173e-05
1.825131287458438e-08,3.9,1.825131287458438e-08,4,1.825131287458438e-08,-0.04368319621252122,1.825131287458438e-08,-0.03995276317917754,1.825131287458438e-08,2.48687125415616,1.825131287458438e-08,4.398866156889324e-05
1.832854111360636e-08,3.9,1.832854111360636e-08,4,1.832854111360636e-08,0.04060304754554742,1.832854111360636e-08,0.03507135163262505,1.832854111360636e-08,1.71458886393644,1.832854111360636e-08,5.843337996568286e-05
1.84166078471954e-08,3.9,1.84166078471954e-08,4,1.84166078471954e-08,0.2652433546865116,1.84166078471954e-08,0.2146351728657224,1.84166078471954e-08,0.8339215280460177,1.84166078471954e-08,6.02672438302917e-05
1.84583039235977e-08,3.9,1.84583039235977e-08,4,1.84583039235977e-08,0.4583886233301196,1.84583039235977e-08,0.3695374036493401,1.84583039235977e-08,0.416960764023024,1.84583039235977e-08,6.047388312447921e-05
1.85e-08,3.9,1.85e-08,4,1.85e-08,0.6677282464265993,1.85e-08,0.5339463264113367,1.85e-08,0,1.85e-08,6.099013042335836e-05
1.851332762804239e-08,3.9,1.851332762804239e-08,4,1.851332762804239e-08,0.7503983823779202,1.851332762804239e-08,0.6003768098661187,1.851332762804239e-08,0,1.851332762804239e-08,6.067267209120706e-05
1.85321591651803e-08,3.9,1.85321591651803e-08,4,1.85321591651803e-08,0.8650577355314313,1.85321591651803e-08,0.6927821365074358,1.85321591651803e-08,0,1.85321591651803e-08,6.039474540056249e-05
1.854937155252538e-08,3.9,1.854937155252538e-08,4,1.854937155252538e-08,0.9636977050096587,1.854937155252538e-08,0.773186877952695,1.854937155252538e-08,0,1.854937155252538e-08,6.031587799577111e-05
1.858379632721554e-08,3.9,1.858379632721554e-08,4,1.858379632721554e-08,1.138734487513472,1.858379632721554e-08,0.9144905650889164,1.858379632721554e-08,0,1.858379632721554e-08,6.011217468694932e-05
1.862925757844773e-08,3.9,1.862925757844773e-08,4,1.862925757844773e-08,1.336294221818952,1.862925757844773e-08,1.040814195816387,1.862925757844773e-08,0,1.862925757844773e-08,6.007853971155603e-05
1.868768541104973e-08,3.9,1.868768541104973e-08,4,1.868768541104973e-08,1.54442847517378,1.868768541104973e-08,1.101746691762917,1.868768541104973e-08,0,1.868768541104973e-08,6.00423491182393e-05
1.875257383304755e-08,3.9,1.875257383304755e-08,4,1.875257383304755e-08,1.731537679428869,1.875257383304755e-08,1.059324246688139,1.875257383304755e-08,0,1.875257383304755e-08,6.025498571559799e-05
1.881855541591289e-08,3.9,1.881855541591289e-08,4,1.881855541591289e-08,1.897828841045936,1.881855541591289e-08,0.9185297482812899,1.881855541591289e-08,0,1.881855541591289e-08,6.043831617863411e-05
1.889702511621066e-08,3.9,1.889702511621066e-08,4,1.889702511621066e-08,2.075526188138999,1.889702511621066e-08,0.6750375161160794,1.889702511621066e-08,0,1.889702511621066e-08,6.063549766975996e-05
1.897780493219284e-08,3.9,1.897780493219284e-08,4,1.897780493219284e-08,2.225685986980571,1.897780493219284e-08,0.4563087401879976,1.897780493219284e-08,0,1.897780493219284e-08,6.042767490083188e-05
1.904530090940709e-08,3.9,1.904530090940709e-08,4,1.904530090940709e-08,2.336278058167975,1.904530090940709e-08,0.3355544847539583,1.904530090940709e-08,0,1.904530090940709e-08,6.026814867540111e-05
1.913680790410031e-08,3.9,1.913680790410031e-08,4,1.913680790410031e-08,2.485524401161972,1.913680790410031e-08,0.2401902079308032,1.913680790410031e-08,0,1.913680790410031e-08,5.991383608559313e-05
1.9251278011832e-08,3.9,1.9251278011832e-08,4,1.9251278011832e-08,2.676696747338013,1.9251278011832e-08,0.1831952165821224,1.9251278011832e-08,0,1.9251278011832e-08,5.960871711719172e-05
1.936900166616904e-08,3.9,1.936900166616904e-08,4,1.936900166616904e-08,2.8762286513608,1.936900166616904e-08,0.1563121085290971,1.936900166616904e-08,0,1.936900166616904e-08,5.916039273674805e-05
1.950896655321031e-08,3.9,1.950896655321031e-08,4,1.950896655321031e-08,3.112225727508971,1.950896655321031e-08,0.1381992109863386,1.950896655321031e-08,0,1.950896655321031e-08,5.874047199200288e-05
1.969079217547919e-08,3.9,1.969079217547919e-08,4,1.969079217547919e-08,3.411492028969609,1.969079217547919e-08,0.121990127480203,1.969079217547919e-08,0,1.969079217547919e-08,5.799145046362514e-05
1.995294886575526e-08,3.9,1.995294886575526e-08,4,1.995294886575526e-08,3.809710332862742,1.995294886575526e-08,0.0931719016929681,1.995294886575526e-08,0,1.995294886575526e-08,5.69508441590958e-05
2.01429135201903e-08,3.9,2.01429135201903e-08,4,2.01429135201903e-08,4.081450661686066,2.01429135201903e-08,0.06627387367929993,2.01429135201903e-08,0,2.01429135201903e-08,5.562469735448568e-05
2.021342998586879e-08,3.9,2.021342998586879e-08,4,2.021342998586879e-08,4.181891911888235,2.021342998586879e-08,0.05659948782662551,2.021342998586879e-08,0,2.021342998586879e-08,5.469708074178099e-05
2.035446291722577e-08,3.9,2.035446291722577e-08,4,2.035446291722577e-08,4.381304310507101,2.035446291722577e-08,0.04112582241358983,2.035446291722577e-08,0,2.035446291722577e-08,4.872871337186152e-05
2.051149276195265e-08,3.9,2.051149276195265e-08,4,2.051149276195265e-08,4.573660864301841,2.051149276195265e-08,0.02744941168368489,2.051149276195265e-08,0,2.051149276195265e-08,3.715445318676926e-05
2.071073817539776e-08,3.9,2.071073817539776e-08,4,2.071073817539776e-08,4.748019877364402,2.071073817539776e-08,0.01552701541941915,2.071073817539776e-08,0,2.071073817539776e-08,2.363340724056874e-05
2.094159619347762e-08,3.9,2.094159619347762e-08,4,2.094159619347762e-08,4.867608578774005,2.094159619347762e-08,0.008538119610913386,2.094159619347762e-08,0,2.094159619347762e-08,1.332465528982272e-05
2.118669245652263e-08,3.9,2.118669245652263e-08,4,2.118669245652263e-08,4.934811483717603,2.118669245652263e-08,0.004274579558231027,2.118669245652263e-08,0,2.118669245652263e-08,6.547211620158427e-06
2.142667956159465e-08,3.9,2.142667956159465e-08,4,2.142667956159465e-08,4.967746214300026,2.142667956159465e-08,0.002210273814908664,2.142667956159465e-08,0,2.142667956159465e-08,3.439653817502249e-06
2.166666666666667e-08,3.9,2.166666666666667e-08,4,2.166666666666667e-08,4.984043518694271,2.166666666666667e-08,0.001156914948182918,2.166666666666667e-08,0,2.166666666666667e-08,1.556511668398138e-06
2.168229166666667e-08,3.9,2.168229166666667e-08,3.993749999999999,2.168229166666667e-08,4.984660904286729,2.168229166666667e-08,0.001103304372854427,2.168229166666667e-08,0,2.168229166666667e-08,1.580059063636633e-06
2.171354166666667e-08,3.9,2.171354166666667e-08,3.981249999999998,2.171354166666667e-08,4.985869534903954,2.171354166666667e-08,0.001005707197757722,2.171354166666667e-08,0,2.171354166666667e-08,1.453072990194348e-06
2.177604166666668e-08,3.9,2.177604166666668e-08,3.956249999999997,2.177604166666668e-08,4.988083560791306,2.177604166666668e-08,0.0008570745419226791,2.177604166666668e-08,0,2.177604166666668e-08,1.229032937894962e-06
2.190104166666669e-08,3.9,2.190104166666669e-08,3.906249999999993,2.190104166666669e-08,4.991637229952267,2.190104166666669e-08,0.0006470471663317396,2.190104166666669e-08,0,2.190104166666669e-08,8.701754816565903e-07
2.203385416666668e-08,3.9,2.203385416666668e-08,3.853124999999995,2.203385416666668e-08,4.994284243696087,2.203385416666668e-08,0.0004787493498179922,2.203385416666668e-08,0,2.203385416666668e-08,5.969612786716319e-07
2.216666666666667e-08,3.9,2.216666666666667e-08,3.8,2.216666666666667e-08,4.996080463201605,2.216666666666667e-08,0.0003517275194617405,2.216666666666667e-08,0,2.216666666666667e-08,4.080550750421898e-07
2.228251782599792e-08,3.9,2.228251782599792e-08,3.8,2.228251782599792e-08,4.997125187046771,2.228251782599792e-08,0.0002906911221712962,2.228251782599792e-08,0,2.228251782599792e-08,3.03265754377976e-07
2.239125891299896e-08,3.9,2.239125891299896e-08,3.8,2.239125891299896e-08,4.99790153677257,2.239125891299896e-08,0.0002294852902410219,2.239125891299896e-08,0,2.239125891299896e-08,2.196415675197748e-07
2.25e-08,3.9,2.25e-08,3.8,2.25e-08,4.998431218604598,2.25e-08,0.0001804947024249907,2.25e-08,0,2.25e-08,1.617527177233498e-07
2.251560985659658e-08,3.9,2.251560985659658e-08,3.8,2.251560985659658e-08,5.030634350959899,2.251560985659658e-08,0.01509522252440719,2.251560985659658e-08,0.1560985659658058,2.251560985659658e-08,-8.550541426315985e-07
2.254682956978974e-08,3.9,2.254682956978974e-08,3.8,2.254682956978974e-08,5.089192903420918,2.254682956978974e-08,0.03263039164526806,2.254682956978974e-08,0.4682956978974173,2.254682956978974e-08,-8.086330431431976e-06
2.257578453081435e-08,3.9,2.257578453081435e-08,3.8,2.257578453081435e-08,5.136127006415008,2.257578453081435e-08,0.03741025310376736,2.257578453081435e-08,0.7578453081435315,2.257578453081435e-08,-1.479526436213651e-05
2.261667938488159e-08,3.9,2.261667938488159e-08,3.8,2.261667938488159e-08,5.193251619058504,2.261667938488159e-08,0.04912542583212986,2.261667938488159e-08,1.166793848815908,2.261667938488159e-08,-2.111640207006842e-05
2.265661105515296e-08,3.9,2.265661105515296e-08,3.8,2.265661105515296e-08,5.196156935349481,2.265661105515296e-08,0.06057802694489593,2.265661105515296e-08,1.566110551529566,2.265661105515296e-08,-2.767453561828229e-05
2.27037231059859e-08,3.9,2.27037231059859e-08,3.8,2.27037231059859e-08,5.081118953041229,2.27037231059859e-08,0.04803631399849804,2.27037231059859e-08,2.037231059859049,2.27037231059859e-08,-2.763627768426191e-05
2.275416853521777e-08,3.9,2.275416853521777e-08,3.8,2.275416853521777e-08,4.80004340444678,2.275416853521777e-08,0.02220670098423774,2.275416853521777e-08,2.54168535217773,2.275416853521777e-08,-2.057894403992002e-05
2.283080221404326e-08,3.9,2.283080221404326e-08,3.8,2.283080221404326e-08,3.963693117973532,2.283080221404326e-08,-0.01571728310260207,2.283080221404326e-08,3.308022140432649,2.283080221404326e-08,-2.400575788771169e-06
2.284531815934766e-08,3.9,2.284531815934766e-08,3.8,2.284531815934766e-08,3.756549383534963,2.284531815934766e-08,-0.01921489914862002,2.284531815934766e-08,3.453181593476592,2.284531815934766e-08,6.454092019870764e-06
2.285988466395721e-08,3.9,2.285988466395721e-08,3.8,2.285988466395721e-08,3.528459877852605,2.285988466395721e-08,-0.02222938368613359,2.285988466395721e-08,3.598846639572121,2.285988466395721e-08,1.271641272885671e-06
2.287645166290628e-08,3.9,2.287645166290628e-08,3.8,2.287645166290628e-08,3.244852101146013,2.287645166290628e-08,-0.0258197417007212,2.287645166290628e-08,3.764516629062761,2.287645166290628e-08,7.339721104881184e-06
2.289256149469596e-08,3.9,2.289256149469596e-08,3.8,2.289256149469596e-08,2.9448356143379,2.289256149469596e-08,-0.02919292544745071,2.289256149469596e-08,3.925614946959588,2.289256149469596e-08,-1.200765652714283e-06
2.291410951354185e-08,3.9,2.291410951354185e-08,3.8,2.291410951354185e-08,2.510537866747135,2.291410951354185e-08,-0.03623466830588584,2.291410951354185e-08,4.14109513541853,2.291410951354185e-08,2.943888793999392e-06
2.292412498458304e-08,3.9,2.292412498458304e-08,3.8,2.292412498458304e-08,2.299334829326934,2.292412498458304e-08,-0.04090921359342223,2.292412498458304e-08,4.241249845830387,2.292412498458304e-08,-3.271176852930131e-06
2.293201942586493e-08,3.9,2.293201942586493e-08,3.8,2.293201942586493e-08,2.132872979994981,2.293201942586493e-08,-0.04449391478114912,2.293201942586493e-08,4.320194258649349,2.293201942586493e-08,4.297390494646768e-06
2.293992018654372e-08,3.9,2.293992018654372e-08,3.8,2.293992018654372e-08,1.969971362700371,2.293992018654372e-08,-0.0474707674234283,2.293992018654372e-08,4.399201865437206,2.293992018654372e-08,-5.28478453179173e-06
2.294672517633566e-08,3.9,2.294672517633566e-08,3.8,2.294672517633566e-08,1.835120334492762,2.294672517633566e-08,-0.04898676918147746,2.294672517633566e-08,4.467251763356621,2.294672517633566e-08,3.254325835443977e-06
2.295411632851472e-08,3.9,2.295411632851472e-08,3.8,2.295411632851472e-08,1.695840874202093,2.295411632851472e-08,-0.0494745834667301,2.295411632851472e-08,4.541163285147199,2.295411632851472e-08,-5.83287792194202e-06
2.296565899732048e-08,3.9,2.296565899732048e-08,3.8,2.296565899732048e-08,1.49379803419935,2.296565899732048e-08,-0.04832908601870593,2.296565899732048e-08,4.65658997320477,2.296565899732048e-08,2.632518011673694e-06
2.298515177418953e-08,3.9,2.298515177418953e-08,3.8,2.298515177418953e-08,1.194260551631404,2.298515177418953e-08,-0.04240890091122032,2.298515177418953e-08,4.851517741895324,2.298515177418953e-08,-7.026574582391334e-06
2.3e-08,3.9,2.3e-08,3.8,2.3e-08,0.9961242099890825,2.3e-08,-0.03312754825158168,2.3e-08,5,2.3e-08,1.153063409182121e-06
2.300893603746687e-08,3.9,2.300893603746687e-08,3.8,2.300893603746687e-08,0.8770709775881078,2.300893603746687e-08,-0.0379121856555572,2.300893603746687e-08,5,2.300893603746687e-08,-4.39148669233661e-06
2.301982650386097e-08,3.9,2.301982650386097e-08,3.8,2.301982650386097e-08,0.7383132800184838,2.301982650386097e-08,-0.03811523452012103,2.301982650386097e-08,5,2.301982650386097e-08,-3.15203111595184e-06
2.302994148297634e-08,3.9,2.302994148297634e-08,3.8,2.302994148297634e-08,0.6290260500109909,2.302994148297634e-08,-0.03568711265382634,2.302994148297634e-08,5,2.302994148297634e-08,-3.267941918689487e-06
2.304808902831913e-08,3.9,2.304808902831913e-08,3.8,2.304808902831913e-08,0.475614721124599,2.304808902831913e-08,-0.03052563903783644,2.304808902831913e-08,5,2.304808902831913e-08,-2.492518513767891e-06
2.307596801409997e-08,3.9,2.307596801409997e-08,3.8,2.307596801409997e-08,0.3198883103751068,2.307596801409997e-08,-0.0229570411842057,2.307596801409997e-08,5,2.307596801409997e-08,-2.665609566088537e-06
2.310828371518229e-08,3.9,2.310828371518229e-08,3.8,2.310828371518229e-08,0.2150868188337942,2.310828371518229e-08,-0.01586810006148694,2.310828371518229e-08,5,2.310828371518229e-08,-1.879474059536161e-06
2.3143053627943e-08,3.9,2.3143053627943e-08,3.8,2.3143053627943e-08,0.1469701424910876,2.3143053627943e-08,-0.01059021779986529,2.3143053627943e-08,5,2.3143053627943e-08,-1.966601848117633e-06
2.317972236518576e-08,3.9,2.317972236518576e-08,3.8,2.317972236518576e-08,0.09769054027679139,2.317972236518576e-08,-0.007078868143691402,2.317972236518576e-08,5,2.317972236518576e-08,-1.07707658449689e-06
2.322821268215223e-08,3.9,2.322821268215223e-08,3.8,2.322821268215223e-08,0.05518766518785307,2.322821268215223e-08,-0.004226873045141142,2.322821268215223e-08,5,2.322821268215223e-08,-1.088061497780207e-06
2.328578327532544e-08,3.9,2.328578327532544e-08,3.8,2.328578327532544e-08,0.02778371405491581,2.328578327532544e-08,-0.002271896916285486,2.328578327532544e-08,5,2.328578327532544e-08,-2.635742938261361e-07
2.334661377380314e-08,3.9,2.334661377380314e-08,3.8,2.334661377380314e-08,0.01356970114540905,2.334661377380314e-08,-0.001166390931723413,2.334661377380314e-08,5,2.334661377380314e-08,-5.084382409513875e-07
2.342401862554097e-08,3.9,2.342401862554097e-08,3.8,2.342401862554097e-08,0.005290346550275186,2.342401862554097e-08,-0.0004896009773057177,2.342401862554097e-08,5,2.342401862554097e-08,1.106024953222034e-07
2.352844113805763e-08,3.9,2.352844113805763e-08,3.8,2.352844113805763e-08,0.001342637315597126,2.352844113805763e-08,-0.0001399647703679255,2.352844113805763e-08,5,2.352844113805763e-08,-2.719336698180174e-07
2.366132267358248e-08,3.9,2.366132267358248e-08,3.8,2.366132267358248e-08,0.0001672101957306341,2.366132267358248e-08,-2.340196279701338e-05,2.366132267358248e-08,5,2.366132267358248e-08,2.268010706546738e-07
2.384859989400786e-08,3.9,2.384859989400786e-08,3.8,2.384859989400786e-08,-1.518924143863263e-05,2.384859989400786e-08,4.865660448685923e-07,2.384859989400786e-08,5,2.384859989400786e-08,-2.338171998666155e-07
2.4130804144268e-08,3.9,2.4130804144268e-08,3.8,2.4130804144268e-08,-2.777628044984756e-06,2.4130804144268e-08,-9.834230988315512e-08,2.4130804144268e-08,5,2.4130804144268e-08,2.338192072547215e-07
2.466598209015656e-08,3.9,2.466598209015656e-08,3.8,2.466598209015656e-08,4.181160777762e-06,2.466598209015656e-08,1.14133359490598e-07,2.466598209015656e-08,5,2.466598209015656e-08,-2.338160954931111e-07
2.538598209015656e-08,3.9,2.538598209015656e-08,3.8,2.538598209015656e-08,-4.354281641765034e-06,2.538598209015656e-08,-1.261091141313593e-07,2.538598209015656e-08,5,2.538598209015656e-08,2.338148740389124e-07
2.610598209015656e-08,3.9,2.610598209015656e-08,3.8,2.610598209015656e-08,4.191410071210699e-06,2.610598209015656e-08,1.37469813280164e-07,2.610598209015656e-08,5,2.610598209015656e-08,-2.338145199861501e-07
2.682598209015656e-08,3.9,2.682598209015656e-08,3.8,2.682598209015656e-08,-3.852767577350489e-06,2.682598209015656e-08,-1.401620064135962e-07,2.682598209015656e-08,5,2.682598209015656e-08,2.338145600323201e-07
2.741299104507828e-08,3.9,2.741299104507828e-08,3.8,2.741299104507828e-08,3.35178818675636e-06,2.741299104507828e-08,1.409529030821586e-07,2.741299104507828e-08,5,2.741299104507828e-08,-2.338146948448556e-07
2.8e-08,3.9,2.8e-08,3.8,2.8e-08,-2.837119211838419e-06,2.8e-08,-1.328015909628159e-07,2.8e-08,5,2.8e-08,2.33814681183476e-07
2.803572644469854e-08,3.9,2.803572644469854e-08,3.8,2.803572644469854e-08,-0.03643836392729506,2.803572644469854e-08,-0.03610519962148932,2.803572644469854e-08,4.642735553014568,2.803572644469854e-08,2.797739412328954e-06
2.809003362584992e-08,3.9,2.809003362584992e-08,3.8,2.809003362584992e-08,-0.07489535685442053,2.809003362584992e-08,-0.07452226212530744,2.809003362584992e-08,4.099663741500771,2.809003362584992e-08,6.05318118265038e-06
2.814192710746771e-08,3.9,2.814192710746771e-08,3.8,2.814192710746771e-08,-0.09565842997405495,2.814192710746771e-08,-0.09565572585859615,2.814192710746771e-08,3.580728925322899,2.814192710746771e-08,1.343747144218388e-05
2.819100101880252e-08,3.9,2.819100101880252e-08,3.8,2.819100101880252e-08,-0.08040645239250185,2.819100101880252e-08,-0.08144903803159499,2.819100101880252e-08,3.089989811974789,2.819100101880252e-08,2.60589921628026e-05
2.825525075797183e-08,3.9,2.825525075797183e-08,3.8,2.825525075797183e-08,-0.02086884508572652,2.825525075797183e-08,-0.02440010551347677,2.825525075797183e-08,2.447492420281725,2.825525075797183e-08,4.458562762894508e-05
2.833451658686293e-08,3.9,2.833451658686293e-08,3.8,2.833451658686293e-08,0.09336198265655032,2.833451658686293e-08,0.09091790069980853,2.833451658686293e-08,1.654834131370708,2.833451658686293e-08,5.862697155861066e-05
2.842943092660165e-08,3.9,2.842943092660165e-08,3.8,2.842943092660165e-08,0.4378985708343591,2.842943092660165e-08,0.4576346999402114,2.842943092660165e-08,0.705690733983487,2.842943092660165e-08,5.964372115822532e-05
2.846471546330083e-08,3.9,2.846471546330083e-08,3.8,2.846471546330083e-08,0.6379038228353672,2.846471546330083e-08,0.6774874193864744,2.846471546330083e-08,0.3528453669917422,2.846471546330083e-08,6.029309967610166e-05
2.85e-08,3.9,2.85e-08,3.8,2.85e-08,0.8463567829495899,2.85e-08,0.9124028674957319,2.85e-08,0,2.85e-08,6.015076034861177e-05
2.851255306937971e-08,3.9,2.851255306937971e-08,3.8,2.851255306937971e-08,0.9316507695012902,2.851255306937971e-08,1.006487041102991,2.851255306937971e-08,0,2.851255306937971e-08,6.001379886495526e-05
2.852964113031638e-08,3.9,2.852964113031638e-08,3.8,2.852964113031638e-08,1.041953637939824,2.852964113031638e-08,1.128900752428263,2.852964113031638e-08,0,2.852964113031638e-08,5.974117983594543e-05
2.854537827776724e-08,3.9,2.854537827776724e-08,3.8,2.854537827776724e-08,1.131265632107067,2.854537827776724e-08,1.234066829097721,2.854537827776724e-08,0,2.854537827776724e-08,5.949463370024026e-05
2.857685257266896e-08,3.9,2.857685257266896e-08,3.8,2.857685257266896e-08,1.270355434726646,2.857685257266896e-08,1.417802520927464,2.857685257266896e-08,0,2.857685257266896e-08,5.915480572937428e-05
2.861475811549624e-08,3.9,2.861475811549624e-08,3.8,2.861475811549624e-08,1.372325043717178,2.861475811549624e-08,1.594830007200873,2.861475811549624e-08,0,2.861475811549624e-08,5.876488830418074e-05
2.867126036098439e-08,3.9,2.867126036098439e-08,3.8,2.867126036098439e-08,1.414012518890125,2.867126036098439e-08,1.796992582766397,2.867126036098439e-08,0,2.867126036098439e-08,5.831682891603147e-05
2.873326189534173e-08,3.9,2.873326189534173e-08,3.8,2.873326189534173e-08,1.344534446322729,2.873326189534173e-08,1.981985293881605,2.873326189534173e-08,0,2.873326189534173e-08,5.78132098116578e-05
2.880016252548529e-08,3.9,2.880016252548529e-08,3.8,2.880016252548529e-08,1.166521904353937,2.880016252548529e-08,2.183626074353494,2.880016252548529e-08,0,2.880016252548529e-08,5.723973034767073e-05
2.887589593692202e-08,3.9,2.887589593692202e-08,3.8,2.887589593692202e-08,0.8756653503741153,2.887589593692202e-08,2.418117441693616,2.887589593692202e-08,0,2.887589593692202e-08,5.648089684571623e-05
2.896053141403964e-08,3.9,2.896053141403964e-08,3.8,2.896053141403964e-08,0.5774887062082122,2.896053141403964e-08,2.650374154855566,2.896053141403964e-08,0,2.896053141403964e-08,5.566584333714781e-05
2.902581431784908e-08,3.9,2.902581431784908e-08,3.8,2.902581431784908e-08,0.4315136392181731,2.902581431784908e-08,2.809820538374146,2.902581431784908e-08,0,2.902581431784908e-08,5.447683752734751e-05
2.91012157191267e-08,3.9,2.91012157191267e-08,3.8,2.91012157191267e-08,0.333381405946134,2.91012157191267e-08,2.992144737634523,2.91012157191267e-08,0,2.91012157191267e-08,5.03118304238216e-05
2.919734752110335e-08,3.9,2.919734752110335e-08,3.8,2.919734752110335e-08,0.2631052952519354,2.919734752110335e-08,3.221041759163701,2.919734752110335e-08,0,2.919734752110335e-08,3.961241043047117e-05
2.929374363035264e-08,3.9,2.929374363035264e-08,3.8,2.929374363035264e-08,0.2146233918160204,2.929374363035264e-08,3.444741453399346,2.929374363035264e-08,0,2.929374363035264e-08,2.837391214523161e-05
2.94099824392586e-08,3.9,2.94099824392586e-08,3.8,2.94099824392586e-08,0.1621370614297589,2.94099824392586e-08,3.707455434205972,2.94099824392586e-08,0,2.94099824392586e-08,1.636920798677149e-05
2.954557636886342e-08,3.9,2.954557636886342e-08,3.8,2.954557636886342e-08,0.1087907299351905,2.954557636886342e-08,4.0009744224502,2.954557636886342e-08,0,2.954557636886342e-08,4.694680546284587e-06
2.96969219911624e-08,3.9,2.96969219911624e-08,3.8,2.96969219911624e-08,0.0627852333676058,2.96969219911624e-08,4.298191630118059,2.96969219911624e-08,0,2.96969219911624e-08,-5.674525541843805e-07
2.986686847516479e-08,3.9,2.986686847516479e-08,3.8,2.986686847516479e-08,0.03200986827559085,2.986686847516479e-08,4.564208070817301,2.986686847516479e-08,0,2.986686847516479e-08,-8.40378109228224e-07
3.004977062115861e-08,3.9,3.004977062115861e-08,3.8,3.004977062115861e-08,0.01712441045545519,3.004977062115861e-08,4.74791692202751,3.004977062115861e-08,0,3.004977062115861e-08,-1.389554788854503e-07
3.025668046140446e-08,3.9,3.025668046140446e-08,3.8,3.025668046140446e-08,0.009246009897927556,3.025668046140446e-08,4.868227124749651,3.025668046140446e-08,0,3.025668046140446e-08,-3.850104937986358e-07
3.043119199828841e-08,3.9,3.043119199828841e-08,3.8,3.043119199828841e-08,0.005398723910390748,3.043119199828841e-08,4.924089518450732,3.043119199828841e-08,0,3.043119199828841e-08,7.113232303223732e-08
3.069186419725457e-08,3.9,3.069186419725457e-08,3.8,3.069186419725457e-08,0.002383648786086542,3.069186419725457e-08,4.968008167076705,3.069186419725457e-08,0,3.069186419725457e-08,-2.261787048249913e-07
3.098000677148227e-08,3.9,3.098000677148227e-08,3.8,3.098000677148227e-08,0.0009961657866295415,3.098000677148227e-08,4.987864180458129,3.098000677148227e-08,0,3.098000677148227e-08,1.586648644330984e-07
3.135881234733963e-08,3.9,3.135881234733963e-08,3.8,3.135881234733963e-08,0.0003271509726446276,3.135881234733963e-08,4.996927093822738,3.135881234733963e-08,0,3.135881234733963e-08,-1.801142003432682e-07
3.182623500028553e-08,3.9,3.182623500028553e-08,3.8,3.182623500028553e-08,0.0001219502888409856,3.182623500028553e-08,4.9994628225417,3.182623500028553e-08,0,3.182623500028553e-08,1.742380246093456e-07
3.216666666666667e-08,3.9,3.216666666666667e-08,3.8,3.216666666666667e-08,7.431400580620065e-05,3.216666666666667e-08,4.999787666940249,3.216666666666667e-08,0,3.216666666666667e-08,-1.744241112953783e-07
3.234043526563289e-08,3.9,3.234043526563289e-08,3.869507439586488,3.234043526563289e-08,0.0006847925713483184,3.234043526563289e-08,5.003781691996049,3.234043526563289e-08,0,3.234043526563289e-08,-7.458616401636168e-09
3.25e-08,3.9,3.25e-08,3.933333333333333,3.25e-08,0.0005548907434501751,3.25e-08,5.007358715863862,3.25e-08,0,3.25e-08,-9.744072142647794e-09
3.25241829875594e-08,3.9,3.25241829875594e-08,3.943006528357095,3.25241829875594e-08,0.01967878342725191,3.25241829875594e-08,5.055109231023877,3.25241829875594e-08,0.2418298755939832,3.25241829875594e-08,-1.648473352699508e-07
3.256604987706061e-08,3.9,3.256604987706061e-08,3.959753284157577,3.256604987706061e-08,0.03719849138129903,3.256604987706061e-08,5.127221274418675,3.256604987706061e-08,0.6604987706060385,3.256604987706061e-08,-6.061726892402004e-07
